[14:49:40] [main/INFO]: ModLauncher running: args [--username, Adm1n2610, --version, Server, --gameDir, C:\Users\PC\AppData\Roaming\.minecraft\versions\Server, --assetsDir, C:\Users\PC\AppData\Roaming\.minecraft\assets, --assetIndex, 29, --uuid, 9c9ff003-113a-11f1-8ede-9c6b00470e68, --accessToken, **********, --clientId, null, --xuid, null, --versionType, modified, --width, 925, --height, 530, --launchTarget, forge_client]
[14:49:40] [main/INFO]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[14:49:40] [main/INFO]: ModLauncher 10.2.4 starting: java version 21.0.7 by Microsoft; OS Windows 10 arch amd64 version 10.0
[14:49:40] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[14:49:40] [main/INFO]: Trying GL version 4.6
[14:49:40] [main/INFO]: Requested GL version 4.6 got version 4.6
[14:49:40] [main/INFO]: OptiFineTransformationService.onLoad
[14:49:40] [main/INFO]: OptiFine ZIP file URL: jar:file:///C:/Users/PC/AppData/Roaming/.minecraft/versions/Server/mods/preview_OptiFine_1.21.11_HD_U_J9_pre4.jar!/
[14:49:40] [main/INFO]: OptiFine ZIP file: C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods\preview_OptiFine_1.21.11_HD_U_J9_pre4.jar
[14:49:40] [main/INFO]: Target.PRE_CLASS is available
[14:49:41] [EarlyDisplay/INFO]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 576.02, NVIDIA Corporation
[14:49:41] [main/INFO]: Forge JAR URL: file:/C:/Users/PC/AppData/Roaming/.minecraft/libraries/net/minecraftforge/forge/1.21.11-61.1.0/forge-1.21.11-61.1.0-client.jar
[14:49:41] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=jar:file:///C:/Users/PC/AppData/Roaming/.minecraft/libraries/org/spongepowered/mixin/0.8.7/mixin-0.8.7.jar!/ Service=ModLauncher Env=CLIENT
[14:49:41] [main/INFO]: OptiFineTransformationService.initialize
[14:49:41] [main/INFO]: Found mod file armorhud-8.1.1.3-1.21.11-forge.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file durabilitytooltip-1.1.6-forge-mc1.21.11.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file FallingTree-1.21.11-1.21.11.3.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file mobhealthbar-forge-1.21.11-2.3.2.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file packedup-1.1.0-forge-mc1.21.11.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file supermartijn642configlib-1.1.8-forge-mc1.21.11.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file supermartijn642corelib-1.1.18-forge-mc1.21.11-all.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file tl_skin_cape_forge_1.21.11-1.38.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file weaponmaster-forge-1.21.11-4.4.4.jar of type MOD with provider {mods folder locator at C:\Users\PC\AppData\Roaming\.minecraft\versions\Server\mods}
[14:49:41] [main/INFO]: Found mod file forge-1.21.11-61.1.0-client.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@3964d79
[14:49:41] [main/INFO]: Found mod file lowcodelanguage-1.21.11-61.1.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@35c12c7a
[14:49:41] [main/INFO]: Found mod file javafmllanguage-1.21.11-61.1.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@35c12c7a
[14:49:41] [main/INFO]: Found mod file mclanguage-1.21.11-61.1.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@35c12c7a
[14:49:41] [main/INFO]: Found mod file forge-1.21.11-61.1.0-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@35c12c7a
[14:49:41] [main/INFO]: Found mod file fmlcore-1.21.11-61.1.0.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@35c12c7a
[14:49:41] [main/INFO]: Closeing unselected FileSystem supermartijn642corelib-1.1.18-forge-mc1.21.11-all.jar!/META-INF/jarjar/mixinextras-forge-0.4.1.jar!/META-INF/jars/MixinExtras-0.4.1.jar
[14:49:41] [main/INFO]: Closeing unselected FileSystem supermartijn642corelib-1.1.18-forge-mc1.21.11-all.jar!/META-INF/jarjar/mixinextras-forge-0.4.1.jar
[14:49:41] [main/INFO]: Found 2 dependencies adding them to mods collection
[14:49:41] [main/INFO]: Found mod file mixinextras-forge-0.5.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6c3659be
[14:49:41] [main/INFO]: Found mod file /MixinExtras-0.5.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6c3659be
[14:49:41] [main/INFO]: OptiFineTransformationService.transformers
[14:49:41] [main/INFO]: Targets: 568
[14:49:41] [main/INFO]: Compatibility level set to JAVA_21
[14:49:41] [main/ERROR]: Mixin config weaponmaster_ydm.mixins.json does not specify "minVersion" or "requiredFeatures" property
[14:49:41] [main/ERROR]: Mixin config mobhealthbar.mixins.json does not specify "minVersion" or "requiredFeatures" property
[14:49:42] [main/INFO]: Successfully loaded Mixin Connector [org.tlauncher.MixinConnector]
[14:49:42] [main/INFO]: Launching target 'forge_client' with arguments [--version, Server, --gameDir, C:\Users\PC\AppData\Roaming\.minecraft\versions\Server, --assetsDir, C:\Users\PC\AppData\Roaming\.minecraft\assets, --uuid, 9c9ff003-113a-11f1-8ede-9c6b00470e68, --username, Adm1n2610, --assetIndex, 29, --accessToken, **********, --clientId, null, --xuid, null, --versionType, modified, --width, 925, --height, 530]
[14:49:42] [main/WARN]: Reference map 'supermartijn642corelib.mixins.refmap.json' for supermartijn642corelib.mixins.json could not be read. If this is a development environment you can ignore this message
[14:49:42] [main/INFO]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.5.3).
[14:49:43] [Datafixer Bootstrap/INFO]: 287 Datafixer optimizations took 365 milliseconds
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:root
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:sound_event
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:fluid
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:particle_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:attribute
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:mob_effect
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:block
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:enchantment_effect_component_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:entity_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:loot_score_provider_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:loot_number_provider_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:map_decoration_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:loot_pool_entry_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:loot_nbt_provider_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:loot_function_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:data_component_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:item
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:game_event
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:debug_subscription
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:potion
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:block_entity_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:stat_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:custom_stat
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:chunk_status
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:rule_test
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:rule_block_entity_modifier
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:pos_rule_test
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:menu
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:recipe_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:recipe_serializer
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:position_source_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:command_argument_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:villager_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:villager_profession
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:point_of_interest_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:memory_module_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:sensor_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:activity
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:loot_condition_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:float_provider_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:int_provider_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:height_provider_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:block_predicate_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/carver
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/structure_processor
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/feature
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/structure_placement
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/structure_piece
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/structure_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/placement_modifier_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/block_state_provider_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/foliage_placer_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/trunk_placer_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/root_placer_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/tree_decorator_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/feature_size_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/biome_source
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/chunk_generator
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/material_condition
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/material_rule
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/density_function_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:block_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/structure_pool_element
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:worldgen/pool_alias_binding
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:decorated_pot_pattern
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:creative_mode_tab
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:trigger_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:number_format_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:game_rule
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:entity_sub_predicate_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:data_component_predicate_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:enchantment_level_based_value_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:enchantment_entity_effect_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:enchantment_location_based_effect_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:enchantment_value_effect_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:enchantment_provider_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:consume_effect_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:recipe_display
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:slot_display
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:recipe_book_category
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:ticket_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:incoming_rpc_methods
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:outgoing_rpc_methods
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:test_environment_definition_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:test_instance_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:spawn_condition_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:dialog_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:dialog_action_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:input_control_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:dialog_body_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:permission_type
[14:49:47] [pool-6-thread-1/INFO]: 	minecraft:permission_check_type
